date,IETS,IWTS,WKTS,OITF,NLTS,STTS,NWNTTS,Total
2003-07-13 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-07-20 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-07-27 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-08-03 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-08-10 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-08-17 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-08-24 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-08-31 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-09-07 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-09-14 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-09-21 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-09-28 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-10-05 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-10-12 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-10-19 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-10-26 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-11-02 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-11-09 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-11-16 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-11-23 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-11-30 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-12-07 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-12-14 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-12-21 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2003-12-28 00:00:00,19149265.28846154,7082673.134615385,65814825.788461536,110662.07692307692,509349.46153846156,7326499.307692308,9116269.615384616,109109544.73076923
2004-01-04 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-01-11 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-01-18 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-01-25 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-02-01 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-02-08 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-02-15 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-02-22 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-02-29 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-03-07 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-03-14 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-03-21 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-03-28 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-04-04 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-04-11 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-04-18 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-04-25 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-05-02 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-05-09 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-05-16 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-05-23 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-05-30 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-06-06 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-06-13 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-06-20 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-06-27 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-07-04 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-07-11 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-07-18 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-07-25 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-08-01 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-08-08 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-08-15 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-08-22 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-08-29 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-09-05 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-09-12 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-09-19 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-09-26 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-10-03 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-10-10 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-10-17 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-10-24 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-10-31 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-11-07 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-11-14 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-11-21 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-11-28 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-12-05 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-12-12 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-12-19 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2004-12-26 00:00:00,17955101.75,6603721.865384615,64940317.76923077,100499.23076923077,567324.1923076923,6346264.230769231,8738333.807692308,105251562.92307693
2005-01-02 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-01-09 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-01-16 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-01-23 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-01-30 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-02-06 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-02-13 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-02-20 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-02-27 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-03-06 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-03-13 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-03-20 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-03-27 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-04-03 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-04-10 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-04-17 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-04-24 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-05-01 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-05-08 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-05-15 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-05-22 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-05-29 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-06-05 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-06-12 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-06-19 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-06-26 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-07-03 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-07-10 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-07-17 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-07-24 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-07-31 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-08-07 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-08-14 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-08-21 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-08-28 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-09-04 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-09-11 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-09-18 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-09-25 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-10-02 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-10-09 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-10-16 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-10-23 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-10-30 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-11-06 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-11-13 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-11-20 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-11-27 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-12-04 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-12-11 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-12-18 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2005-12-25 00:00:00,18402913.076923076,7053645.769230769,66494998.692307696,94853.19230769231,608734.7307692308,9196019.826923076,8864312.423076924,110715477.76923077
2006-01-01 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-01-08 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-01-15 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-01-22 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-01-29 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-02-05 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-02-12 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-02-19 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-02-26 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-03-05 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-03-12 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-03-19 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-03-26 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-04-02 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-04-09 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-04-16 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-04-23 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-04-30 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-05-07 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-05-14 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-05-21 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-05-28 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-06-04 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-06-11 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-06-18 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-06-25 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-07-02 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-07-09 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-07-16 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-07-23 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-07-30 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-08-06 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-08-13 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-08-20 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-08-27 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-09-03 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-09-10 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-09-17 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-09-24 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-10-01 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-10-08 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-10-15 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-10-22 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-10-29 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-11-05 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-11-12 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-11-19 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-11-26 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-12-03 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-12-10 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-12-17 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-12-24 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
2006-12-31 00:00:00,17992922.301886793,7077196.264150944,65589934.8490566,95279.32075471699,617563.7547169811,9637230.490566038,9337542.490566038,110347669.50943395
