,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
54,2001-01-14,50977856.26480948,44431146.05444905,56721059.47519979,50977856.26480948,50977856.26480948,-441633.1482600404,-441633.1482600404,-441633.1482600404,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,937891.8110362093,937891.8110362093,937891.8110362093,0.0,0.0,0.0,50536223.11654944
55,2001-01-21,51026910.4026648,44619150.00132839,56328305.16403101,51026910.4026648,51026910.4026648,-458412.1747949152,-458412.1747949152,-458412.1747949152,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,921112.7845013345,921112.7845013345,921112.7845013345,0.0,0.0,0.0,50568498.22786989
56,2001-01-28,51075964.54052012,44481898.36888397,56106595.81125514,51075964.54052012,51075964.54052012,-640043.2973563385,-640043.2973563385,-640043.2973563385,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,739481.6619399113,739481.6619399113,739481.6619399113,0.0,0.0,0.0,50435921.24316378
57,2001-02-04,51125018.67837544,44431783.56572098,56966934.25424663,51125018.67837544,51125018.67837544,-748213.219253491,-748213.219253491,-748213.219253491,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,631311.7400427588,631311.7400427588,631311.7400427588,0.0,0.0,0.0,50376805.45912195
58,2001-02-11,51174072.81623075,44559302.40145962,56556637.067784816,51174072.81623075,51174072.81623075,-720829.677919373,-720829.677919373,-720829.677919373,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,658695.2813768768,658695.2813768768,658695.2813768768,0.0,0.0,0.0,50453243.13831138
59,2001-02-18,51223126.95408607,44581525.455950476,57031380.53047356,51223126.95408607,51223126.95408607,-667832.3745725442,-667832.3745725442,-667832.3745725442,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,711692.5847237054,711692.5847237054,711692.5847237054,0.0,0.0,0.0,50555294.57951353
60,2001-02-25,51272181.091941394,44755479.978953466,56612262.37383738,51272181.091941394,51272181.091941394,-697391.1568741928,-697391.1568741928,-697391.1568741928,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,682133.8024220569,682133.8024220569,682133.8024220569,0.0,0.0,0.0,50574789.9350672
61,2001-03-04,51321235.22979671,44499786.57633062,56551441.02737092,51321235.22979671,51321235.22979671,-791879.5177688068,-791879.5177688068,-791879.5177688068,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,587645.441527443,587645.441527443,587645.441527443,0.0,0.0,0.0,50529355.7120279
62,2001-03-11,51370289.36765203,44406001.078260966,56507947.859344214,51370289.36765203,51370289.36765203,-857594.0702730804,-857594.0702730804,-857594.0702730804,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,521930.8890231694,521930.8890231694,521930.8890231694,0.0,0.0,0.0,50512695.29737895
63,2001-03-18,51419343.50550735,44824559.4181558,56784026.619360074,51419343.50550735,51419343.50550735,-854323.7082943878,-854323.7082943878,-854323.7082943878,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,525201.251001862,525201.251001862,525201.251001862,0.0,0.0,0.0,50565019.797212966
64,2001-03-25,51468397.64336266,44929779.51958999,56114516.14721756,51468397.64336266,51468397.64336266,-835954.551805291,-835954.551805291,-835954.551805291,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,543570.4074909588,543570.4074909588,543570.4074909588,0.0,0.0,0.0,50632443.091557376
